"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","점포구분명"
"3010000","1971301007107500021","1971-12-30","","01","영업/정상","1","정상영업","","","","","0222699891","10269.89","","서울특별시 중구 충무로4가 120번지 3   호","서울특별시 중구 퇴계로 217 (충무로4가)","","진양상가","2016-04-10 15:47:35","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","199571.599470393    ","451124.851387624    ","대규모점포"
"3010000","1977301013007500022","1977-06-23","","01","영업/정상","1","정상영업","","","","","02-778-4611","9578","","","서울특별시 중구 삼일대로 363 (장교동)","100-760","상제리제상가","2020-04-30 16:07:24","U","2020-05-02 02:40:00.0","그 밖의 대규모점포","198744.433228989    ","451677.065126229    ","대규모점포"
"3010000","1980301007107500001","1980-10-16","","01","영업/정상","1","정상영업","","","","","0222384914","4203.03","","서울특별시 중구 신당동 776호","서울특별시 중구 마장로 19 (신당동)","","(주)에리어식스","2015-01-30 15:14:43","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","200989.686611204    ","451762.261508835    ","대규모점포"
"3010000","1994301010007500001","2009-09-08","","01","영업/정상","1","정상영업","","","","","2236-8027","4097.54","100-430","서울특별시 중구 흥인동 3번지 4호","서울특별시 중구 다산로 274 (흥인동)","","우일타운","2016-04-20 17:57:02","I","2018-08-31 23:59:59.0","전문점","201390.623455546    ","451682.924382048    ","대규모점포"
"3010000","2009301010007500005","1972-09-18","","01","영업/정상","1","정상영업","","","","","2278-5191","10041.58","100-194","서울특별시 중구 을지로4가 9번지 6호","서울특별시 중구 을지로 157 (을지로4가)","","대림상가","2018-04-25 13:02:52","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","199534.329650967    ","451608.222852119    ","대규모점포"
"3010000","2010301010007500001","1973-04-10","","01","영업/정상","1","정상영업","","","","","02-310-1041","78348.39","100-747","서울특별시 중구 충무로1가 52번지 5호 신세계백화점건물","서울특별시 중구 소공로 63 (충무로1가,신세계백화점건물)","","신세계백화점","2025-01-31 16:39:05","U","2025-02-02 02:40:00.0","백화점","198263.90839194     ","450960.762964932    ","대규모점포"
"3010000","2014301013007500013","1990-06-04","","01","영업/정상","1","정상영업","","","","","02-2232-2000","4448","","","서울특별시 중구 마장로1길 28 (신당동)","100-887","아트프라자","2020-11-03 17:17:27","U","2020-11-05 02:40:00.0","그 밖의 대규모점포","201070.979414952    ","451874.637536958    ","대규모점포"
"3010000","2014301013007500015","2000-07-07","","01","영업/정상","1","정상영업","","","","","02-2256-3500","6954.85","","","서울특별시 중구 다산로 32 (신당동)","100-754","남산타운5상가","2015-01-30 14:59:15","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","200750.455125653    ","449638.824308081    ","대규모점포"
"3010000","2014301013007500016","2000-07-07","","01","영업/정상","1","정상영업","","","","","02-2256-3500","5268.33","","","서울특별시 중구 다산로 32 (신당동)","100-754","남산타운2상가","2016-04-10 18:30:01","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","200750.455125653    ","449638.824308081    ","대규모점포"
"3010000","2014301013007500017","1996-08-31","","01","영업/정상","1","정상영업","","","","","02-2073-5111","33008.72","","","서울특별시 중구 장충단로 13-20 (을지로6가)","100-851","현대시티타워","2017-05-08 13:51:41","I","2018-08-31 23:59:59.0","쇼핑센터","","","대규모점포"
"3010000","2014301013007500018","2006-03-17","","01","영업/정상","1","정상영업","","","","","02-2079-0950","4944.51","","","서울특별시 중구 퇴계로 123 (충무로2가)","100-861","하이해리엇","2020-04-30 15:47:31","U","2020-05-02 02:40:00.0","그 밖의 대규모점포","198636.2503948      ","451005.721641592    ","대규모점포"
"3010000","2010301010007500003","2006-10-23","","01","영업/정상","1","정상영업","","","","","02-2230-8200","8119","100-451","서울특별시 중구 신당1동 213번지 8호","서울특별시 중구 마장로1길 22 (신당동)","","올레오","2023-03-10 13:30:31","U","2023-03-12 02:40:00.0","쇼핑센터","201040.352596045    ","451852.142613352    ","대규모점포"
"3010000","2010301010007500004","2010-10-08","","01","영업/정상","1","정상영업","","","","","2238-0981","17758.45","100-451","서울특별시 중구 신당1동 773번지","서울특별시 중구 마장로 3 (신당동)","","맥스타일","2023-01-02 08:56:55","U","2023-01-04 02:40:00.0","전문점","200863.594130764    ","451837.481623546    ","대규모점포"
"3010000","2011301010007500001","1970-01-29","","01","영업/정상","1","정상영업","","","","","02-2269-1969","15144","100-726","서울특별시 중구 을지로6가 17번지","서울특별시 중구 장충단로13길 20 (을지로6가)","100-726","통일상가","2015-01-29 11:06:21","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","200613.510297669    ","451817.515366883    ","대규모점포"
"3010000","2012301010007500001","1981-10-27","","01","영업/정상","1","정상영업","","","","1981-10-27","0222526744","9629.48","","","서울특별시 중구 마장로 13 (신당동)","100-837","제일평화시장","2023-05-08 10:26:01","U","2023-05-26 08:48:36.0","그 밖의 대규모점포","200938.52813687     ","451798.00308625     ","대규모점포"
"3010000","2012301010007500002","1979-12-27","","01","영업/정상","1","정상영업","","","","1997-12-27","02-772-3871","59979.25","","","서울특별시 중구 남대문로 81 (소공동)","100-721","롯데백화점 본점","2022-05-10 09:22:51","U","2022-05-12 02:40:00.0","백화점","198259.65357739     ","451392.198218657    ","대규모점포"
"3010000","2014301013007500001","2014-01-10","","01","영업/정상","1","정상영업","","","","","02-2006-2156","492.56","","","서울특별시 중구 다산로 32 (신당동)","100-450","(주)지에스리테일 남산타운점","2025-04-14 18:54:10","U","2024-12-03 23:06:00.0","구분없음","200750.455125653","449638.824308081",""
"3010000","2012301010007500003","2012-08-31","","01","영업/정상","1","정상영업","","2024-09-06","2024-09-26","2024-09-27","02-6262-4202","17356.62","100-196","서울특별시 중구 을지로6가 21번지 31호","서울특별시 중구 을지로 264 (을지로6가)","100-196","던던 동대문점","2024-10-16 13:25:00","U","2024-10-18 02:40:00.0","쇼핑센터","200548.038848161    ","451497.626572161    ","대규모점포"
"3010000","2012301010007500004","2012-12-27","","01","영업/정상","1","정상영업","","","","2013-01-18","02-7262500","11576.19","100-162","서울특별시 중구 봉래동2가 122번지 11호","서울특별시 중구 한강대로 405 (봉래동2가)","","롯데아울렛 서울역점","2012-12-27 14:38:37","I","2018-08-31 23:59:59.0","쇼핑센터","197229.761422932    ","450418.159244379    ","대규모점포"
"3010000","2012301010007500005","1999-09-01","","01","영업/정상","1","정상영업","","","","2013-01-18","02-390-4015","11576.19","100-162","서울특별시 중구 봉래동2가 120번지 11호","서울특별시 중구 한강대로 405 (봉래동2가)","100-162","롯데아울렛 서울역점","2022-02-10 09:34:02","U","2022-02-12 02:40:00.0","쇼핑센터","197229.761422932    ","450418.159244379    ","대규모점포"
"3010000","2013301013007500001","1979-05-25","","01","영업/정상","1","정상영업","","","","","02-2238-4352","13458.03","100-451","서울특별시 중구 신당1동 777번지","서울특별시 중구 마장로1길 21 (신당동)","","(주)광희패션몰","2022-04-28 16:57:23","U","2022-04-30 02:40:00.0","그 밖의 대규모점포","200982.709076616    ","451817.384038629    ","대규모점포"
"3010000","2014301013007500007","1999-01-05","","01","영업/정상","1","정상영업","","","","","02-3396-1657","15695.63","","","서울특별시 중구 장충단로 275 (을지로6가)","100-730","두타몰","2025-04-21 13:58:36","U","2024-12-03 22:03:00.0","그 밖의 대규모점포","200703.625559248","451836.458256618",""
"3010000","2014301013007500003","1998-08-11","","01","영업/정상","1","정상영업","","","","","02-3393-1500","17736.37","100-762","서울특별시 중구 을지로6가 18번지 185호","서울특별시 중구 장충단로 263 (을지로6가)","100-762","밀리오레","2017-07-05 14:08:03","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","200664.582936542    ","451781.8683954      ","대규모점포"
"3010000","2014301013007500004","1976-11-02","","01","영업/정상","1","정상영업","","","","","02-6365-5959","9316.94","","","서울특별시 중구 남대문로 30 (남창동)","100-804","굳앤굳 디자이너월드","2019-04-08 15:14:31","U","2019-04-10 02:40:00.0","그 밖의 대규모점포","198095.7951961      ","450940.108370401    ","대규모점포"
"3010000","2002301007107500004","1979-04-20","","01","영업/정상","1","정상영업","","","","","22370620","6775.3","","서울특별시 중구 신당동 772호","서울특별시 중구 장충단로 282-10 (신당동)","","남평화상가(주)","2022-05-06 17:03:30","U","2022-05-08 02:40:00.0","그 밖의 대규모점포","200894.478544376    ","451877.080833985    ","대규모점포"
"3010000","2002301007107500005","1980-12-20","","01","영업/정상","1","정상영업","","","","","3455-3721","6020.32","","서울특별시 중구 남창동 51번지 1호","","","숭례문상가","2016-04-10 17:13:12","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","197831.002724157    ","450794.31483169     ","대규모점포"
"3010000","2002301007107500006","1978-12-22","","01","영업/정상","1","정상영업","","","","","02-759-6550","7676.86","","서울특별시 중구 소공동 1번지","서울특별시 중구 을지로 30 (소공동, 롯데호텔)","04533","호텔롯데아케이드","2023-12-06 13:50:49","U","2023-12-08 02:40:00.0","그 밖의 대규모점포","198259.65357739     ","451392.198218657    ","대규모점포"
"3010000","2002301007107500007","2002-06-12","","01","영업/정상","1","정상영업","","","","","02-2250-2002","9067.72","","서울특별시 중구 신당동 193번지 3호","서울특별시 중구 마장로 40 (신당동)","100-837","에이피엠패션몰","2021-05-11 10:16:57","U","2021-05-13 02:40:00.0","그 밖의 대규모점포","201031.479363871    ","451759.262402974    ","대규모점포"
"3010000","2019301016607500001","2019-10-17","","01","영업/정상","1","정상영업","","","","","02-2264-8511","3778.41","","서울특별시 중구 산림동 207번지 1호 세운청계상가","서울특별시 중구 청계천로 160, 세운청계상가 (산림동)","04545","청계상가","2019-10-17 16:09:13","I","2019-10-19 00:22:53.0","그 밖의 대규모점포","199521.200809167    ","451751.424132583    ","대규모점포"
"3010000","2014301013007500005","1968-07-30","","01","영업/정상","1","정상영업","","","","","2265-9611","19023.64","","","서울특별시 중구 장충단로13길 34 (을지로6가)","100-850","동화상가","2016-03-28 15:58:37","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","200541.637728834    ","451814.45954577     ","대규모점포"
"3010000","2014301013007500006","1996-07-05","","01","영업/정상","1","정상영업","","","","","02-6366-3056","21527.19","","","서울특별시 중구 을지로45길 62 (신당동)","100-822","누죤","2025-02-25 09:09:08","U","2025-02-27 02:40:00.0","그 밖의 대규모점포","201058.678787938    ","451656.811051215    ","대규모점포"
"3240000","2005324011907500007","2005-07-20","","02","휴업","2","휴업처리","","","","","02  485 9001","3223.68","","서울특별시 강동구 천호동 563호   ","","","동아코아","2007-06-30 10:04:31","I","2018-08-31 23:59:59.0","쇼핑센터","211055.486155787    ","448786.697371515    ",""
"3010000","2014301013007500009","1959-02-24","","01","영업/정상","1","정상영업","","","","","02-2267-5617","20707","","","서울특별시 중구 을지로36길 35 (오장동)","100-310","중부시장","2021-08-24 18:32:28","U","2021-08-26 02:40:00.0","그 밖의 대규모점포","200092.165872111    ","451408.699344817    ","대규모점포"
"3010000","2014301013007500022","1994-08-31","","01","영업/정상","1","정상영업","","","","","02-2237-2503","7281.04","","","서울특별시 중구 을지로45길 72 (신당동)","100-822","디자이너크럽","2020-04-30 15:46:04","U","2020-05-02 02:40:00.0","그 밖의 대규모점포","201091.341041784    ","451683.057889184    ","대규모점포"
"3010000","2014301013007500023","1995-04-01","","01","영업/정상","1","정상영업","","","","","02-757-3421","3613.39","","","서울특별시 중구 명동8가길 27 (충무로2가)","100-860","선싸인","2020-04-30 15:43:19","U","2020-05-02 02:40:00.0","그 밖의 대규모점포","198737.553769773    ","451081.894647871    ","대규모점포"
"3010000","2005301007107500002","1973-10-30","","02","휴업","2","휴업처리","","2025-04-01","2026-03-30","","02 7712500","13877.55","","서울특별시 중구 남대문로2가 123호","서울특별시 중구 남대문로 67 (남대문로2가)","","롯데쇼핑본점영플라자","2025-03-27 09:29:04","U","2024-12-02 21:00:00.0","백화점","198315.532747026","451248.141599825",""
"3010000","2014301013007500024","1997-02-24","","01","영업/정상","1","정상영업","","","","","02-2250-1115","5590.74","","","서울특별시 중구 마장로1길 18 (신당동)","100-887","혜양엘리시움","2020-04-30 15:40:11","U","2020-05-02 02:40:00.0","그 밖의 대규모점포","201032.188139401    ","451831.342593242    ","대규모점포"
